set,rank,anchor_path,negative_path,anchor_person_id,negative_person_id,visual_cosine,semantic_cosine,hybrid_rank,anchor_camera,negative_camera,anchor_clothes_key,negative_clothes_key,anchor_gender,negative_gender,anchor_hair_color,negative_hair_color,anchor_hair_length,negative_hair_length,anchor_body_build,negative_body_build
semantic,1,/data/datasets/PRCC/prcc/rgb/train/092/B_cropped_rgb331.jpg,/data/datasets/PRCC/prcc/rgb/train/149/B_cropped_rgb583.jpg,0,24,0.8478752374649048,0.9999998807907104,,B,B,092,149,male,male,black,black,short,short,average,average
semantic,2,/data/datasets/PRCC/prcc/rgb/train/092/B_cropped_rgb331.jpg,/data/datasets/PRCC/prcc/rgb/train/110/A_cropped_rgb517.jpg,0,8,0.6256036162376404,0.9999998807907104,,B,A,092,110,male,male,black,black,short,short,average,average
semantic,3,/data/datasets/PRCC/prcc/rgb/train/092/B_cropped_rgb331.jpg,/data/datasets/PRCC/prcc/rgb/train/185/A_cropped_rgb019.jpg,0,48,0.7272413969039917,0.9999998807907104,,B,A,092,185,male,male,black,black,short,short,average,average
semantic,4,/data/datasets/PRCC/prcc/rgb/train/092/B_cropped_rgb331.jpg,/data/datasets/PRCC/prcc/rgb/train/300/C_cropped_rgb171.jpg,0,133,0.7414743900299072,0.9999998807907104,,B,C,092,300C,male,male,black,black,short,short,average,average
semantic,5,/data/datasets/PRCC/prcc/rgb/train/092/B_cropped_rgb331.jpg,/data/datasets/PRCC/prcc/rgb/train/177/C_cropped_rgb475.jpg,0,42,0.6491150259971619,0.9999998807907104,,B,C,092,177C,male,male,black,black,short,short,average,average
hybrid,1,/data/datasets/PRCC/prcc/rgb/train/092/B_cropped_rgb331.jpg,/data/datasets/PRCC/prcc/rgb/train/149/B_cropped_rgb583.jpg,0,24,0.8478752374649048,0.9999998807907104,1,B,B,092,149,male,male,black,black,short,short,average,average
hybrid,2,/data/datasets/PRCC/prcc/rgb/train/092/B_cropped_rgb331.jpg,/data/datasets/PRCC/prcc/rgb/train/193/A_cropped_rgb025.jpg,0,51,0.8940245509147644,0.9999998807907104,2,B,A,092,193,male,male,black,black,short,short,average,average
hybrid,3,/data/datasets/PRCC/prcc/rgb/train/092/B_cropped_rgb331.jpg,/data/datasets/PRCC/prcc/rgb/train/110/A_cropped_rgb517.jpg,0,8,0.6256036162376404,0.9999998807907104,3,B,A,092,110,male,male,black,black,short,short,average,average
hybrid,4,/data/datasets/PRCC/prcc/rgb/train/092/B_cropped_rgb331.jpg,/data/datasets/PRCC/prcc/rgb/train/193/A_cropped_rgb052.jpg,0,51,0.8907835483551025,0.9999998807907104,4,B,A,092,193,male,male,black,black,short,short,average,average
hybrid,5,/data/datasets/PRCC/prcc/rgb/train/092/B_cropped_rgb331.jpg,/data/datasets/PRCC/prcc/rgb/train/185/A_cropped_rgb019.jpg,0,48,0.7272413969039917,0.9999998807907104,5,B,A,092,185,male,male,black,black,short,short,average,average
visual,1,/data/datasets/PRCC/prcc/rgb/train/092/B_cropped_rgb334.jpg,/data/datasets/PRCC/prcc/rgb/train/193/A_cropped_rgb025.jpg,0,51,0.8921142816543579,0.9999998807907104,,B,A,092,193,male,male,black,black,short,short,average,average
visual,2,/data/datasets/PRCC/prcc/rgb/train/092/B_cropped_rgb334.jpg,/data/datasets/PRCC/prcc/rgb/train/193/A_cropped_rgb016.jpg,0,51,0.8842381834983826,0.9999998807907104,,B,A,092,193,male,male,black,black,short,short,average,average
visual,3,/data/datasets/PRCC/prcc/rgb/train/092/B_cropped_rgb334.jpg,/data/datasets/PRCC/prcc/rgb/train/193/A_cropped_rgb052.jpg,0,51,0.8825111985206604,0.9999998807907104,,B,A,092,193,male,male,black,black,short,short,average,average
visual,4,/data/datasets/PRCC/prcc/rgb/train/092/B_cropped_rgb334.jpg,/data/datasets/PRCC/prcc/rgb/train/193/A_cropped_rgb028.jpg,0,51,0.8824566602706909,0.9999998807907104,,B,A,092,193,male,male,black,black,short,short,average,average
visual,5,/data/datasets/PRCC/prcc/rgb/train/092/B_cropped_rgb334.jpg,/data/datasets/PRCC/prcc/rgb/train/193/A_cropped_rgb019.jpg,0,51,0.8804503679275513,0.9999998807907104,,B,A,092,193,male,male,black,black,short,short,average,average
semantic,1,/data/datasets/PRCC/prcc/rgb/train/092/B_cropped_rgb334.jpg,/data/datasets/PRCC/prcc/rgb/train/149/B_cropped_rgb583.jpg,0,24,0.8589496612548828,0.9999998807907104,,B,B,092,149,male,male,black,black,short,short,average,average
semantic,2,/data/datasets/PRCC/prcc/rgb/train/092/B_cropped_rgb334.jpg,/data/datasets/PRCC/prcc/rgb/train/110/A_cropped_rgb517.jpg,0,8,0.6157541275024414,0.9999998807907104,,B,A,092,110,male,male,black,black,short,short,average,average
semantic,3,/data/datasets/PRCC/prcc/rgb/train/092/B_cropped_rgb334.jpg,/data/datasets/PRCC/prcc/rgb/train/185/A_cropped_rgb019.jpg,0,48,0.73321133852005,0.9999998807907104,,B,A,092,185,male,male,black,black,short,short,average,average
semantic,4,/data/datasets/PRCC/prcc/rgb/train/092/B_cropped_rgb334.jpg,/data/datasets/PRCC/prcc/rgb/train/300/C_cropped_rgb171.jpg,0,133,0.7363555431365967,0.9999998807907104,,B,C,092,300C,male,male,black,black,short,short,average,average
semantic,5,/data/datasets/PRCC/prcc/rgb/train/092/B_cropped_rgb334.jpg,/data/datasets/PRCC/prcc/rgb/train/177/C_cropped_rgb475.jpg,0,42,0.6610169410705566,0.9999998807907104,,B,C,092,177C,male,male,black,black,short,short,average,average
hybrid,1,/data/datasets/PRCC/prcc/rgb/train/092/B_cropped_rgb334.jpg,/data/datasets/PRCC/prcc/rgb/train/149/B_cropped_rgb583.jpg,0,24,0.8589496612548828,0.9999998807907104,1,B,B,092,149,male,male,black,black,short,short,average,average
hybrid,2,/data/datasets/PRCC/prcc/rgb/train/092/B_cropped_rgb334.jpg,/data/datasets/PRCC/prcc/rgb/train/193/A_cropped_rgb025.jpg,0,51,0.8921142816543579,0.9999998807907104,2,B,A,092,193,male,male,black,black,short,short,average,average
hybrid,3,/data/datasets/PRCC/prcc/rgb/train/092/B_cropped_rgb334.jpg,/data/datasets/PRCC/prcc/rgb/train/110/A_cropped_rgb517.jpg,0,8,0.6157541275024414,0.9999998807907104,3,B,A,092,110,male,male,black,black,short,short,average,average
hybrid,4,/data/datasets/PRCC/prcc/rgb/train/092/B_cropped_rgb334.jpg,/data/datasets/PRCC/prcc/rgb/train/193/A_cropped_rgb016.jpg,0,51,0.8842381834983826,0.9999998807907104,4,B,A,092,193,male,male,black,black,short,short,average,average
hybrid,5,/data/datasets/PRCC/prcc/rgb/train/092/B_cropped_rgb334.jpg,/data/datasets/PRCC/prcc/rgb/train/185/A_cropped_rgb019.jpg,0,48,0.73321133852005,0.9999998807907104,5,B,A,092,185,male,male,black,black,short,short,average,average
visual,1,/data/datasets/PRCC/prcc/rgb/train/092/B_cropped_rgb380.jpg,/data/datasets/PRCC/prcc/rgb/train/193/A_cropped_rgb052.jpg,0,51,0.9018463492393494,0.9954804182052612,,B,A,092,193,male,male,black,black,short,short,slim,average
visual,2,/data/datasets/PRCC/prcc/rgb/train/092/B_cropped_rgb380.jpg,/data/datasets/PRCC/prcc/rgb/train/193/A_cropped_rgb016.jpg,0,51,0.900530219078064,0.9954804182052612,,B,A,092,193,male,male,black,black,short,short,slim,average
visual,3,/data/datasets/PRCC/prcc/rgb/train/092/B_cropped_rgb380.jpg,/data/datasets/PRCC/prcc/rgb/train/193/A_cropped_rgb025.jpg,0,51,0.9000428915023804,0.9954804182052612,,B,A,092,193,male,male,black,black,short,short,slim,average
visual,4,/data/datasets/PRCC/prcc/rgb/train/092/B_cropped_rgb380.jpg,/data/datasets/PRCC/prcc/rgb/train/193/A_cropped_rgb045.jpg,0,51,0.899325966835022,0.9954804182052612,,B,A,092,193,male,male,black,black,short,short,slim,average
visual,5,/data/datasets/PRCC/prcc/rgb/train/092/B_cropped_rgb380.jpg,/data/datasets/PRCC/prcc/rgb/train/193/A_cropped_rgb019.jpg,0,51,0.8943807482719421,0.9954804182052612,,B,A,092,193,male,male,black,black,short,short,slim,average
semantic,1,/data/datasets/PRCC/prcc/rgb/train/092/B_cropped_rgb380.jpg,/data/datasets/PRCC/prcc/rgb/train/253/B_cropped_rgb078.jpg,0,95,0.7594800591468811,1.0000001192092896,,B,B,092,253,male,male,black,black,short,short,slim,slim
semantic,2,/data/datasets/PRCC/prcc/rgb/train/092/B_cropped_rgb380.jpg,/data/datasets/PRCC/prcc/rgb/train/301/A_cropped_rgb484.jpg,0,134,0.7311946153640747,1.0000001192092896,,B,A,092,301,male,male,black,black,short,short,slim,slim
semantic,3,/data/datasets/PRCC/prcc/rgb/train/092/B_cropped_rgb380.jpg,/data/datasets/PRCC/prcc/rgb/train/251/C_cropped_rgb463.jpg,0,93,0.6309853196144104,1.0000001192092896,,B,C,092,251C,male,male,black,black,short,short,slim,slim
semantic,4,/data/datasets/PRCC/prcc/rgb/train/092/B_cropped_rgb380.jpg,/data/datasets/PRCC/prcc/rgb/train/189/B_cropped_rgb247.jpg,0,49,0.7494914531707764,1.0000001192092896,,B,B,092,189,male,male,black,black,short,short,slim,slim
semantic,5,/data/datasets/PRCC/prcc/rgb/train/092/B_cropped_rgb380.jpg,/data/datasets/PRCC/prcc/rgb/train/299/B_cropped_rgb211.jpg,0,132,0.662078320980072,1.0000001192092896,,B,B,092,299,male,male,black,black,short,short,slim,slim
hybrid,1,/data/datasets/PRCC/prcc/rgb/train/092/B_cropped_rgb380.jpg,/data/datasets/PRCC/prcc/rgb/train/253/B_cropped_rgb078.jpg,0,95,0.7594800591468811,1.0000001192092896,1,B,B,092,253,male,male,black,black,short,short,slim,slim
hybrid,2,/data/datasets/PRCC/prcc/rgb/train/092/B_cropped_rgb380.jpg,/data/datasets/PRCC/prcc/rgb/train/193/A_cropped_rgb052.jpg,0,51,0.9018463492393494,0.9954804182052612,2,B,A,092,193,male,male,black,black,short,short,slim,average
hybrid,3,/data/datasets/PRCC/prcc/rgb/train/092/B_cropped_rgb380.jpg,/data/datasets/PRCC/prcc/rgb/train/301/A_cropped_rgb484.jpg,0,134,0.7311946153640747,1.0000001192092896,3,B,A,092,301,male,male,black,black,short,short,slim,slim
hybrid,4,/data/datasets/PRCC/prcc/rgb/train/092/B_cropped_rgb380.jpg,/data/datasets/PRCC/prcc/rgb/train/193/A_cropped_rgb016.jpg,0,51,0.900530219078064,0.9954804182052612,4,B,A,092,193,male,male,black,black,short,short,slim,average
hybrid,5,/data/datasets/PRCC/prcc/rgb/train/092/B_cropped_rgb380.jpg,/data/datasets/PRCC/prcc/rgb/train/251/C_cropped_rgb463.jpg,0,93,0.6309853196144104,1.0000001192092896,5,B,C,092,251C,male,male,black,black,short,short,slim,slim
visual,1,/data/datasets/PRCC/prcc/rgb/train/092/C_cropped_rgb001.jpg,/data/datasets/PRCC/prcc/rgb/train/149/B_cropped_rgb583.jpg,0,24,0.888335108757019,0.9999998807907104,,C,B,092C,149,male,male,black,black,short,short,average,average
visual,2,/data/datasets/PRCC/prcc/rgb/train/092/C_cropped_rgb001.jpg,/data/datasets/PRCC/prcc/rgb/train/193/A_cropped_rgb016.jpg,0,51,0.8855399489402771,0.9999998807907104,,C,A,092C,193,male,male,black,black,short,short,average,average
visual,3,/data/datasets/PRCC/prcc/rgb/train/092/C_cropped_rgb001.jpg,/data/datasets/PRCC/prcc/rgb/train/193/A_cropped_rgb034.jpg,0,51,0.8854084014892578,0.9999998807907104,,C,A,092C,193,male,male,black,black,short,short,average,average
visual,4,/data/datasets/PRCC/prcc/rgb/train/092/C_cropped_rgb001.jpg,/data/datasets/PRCC/prcc/rgb/train/206/C_cropped_rgb001.jpg,0,61,0.8826630115509033,0.9999998807907104,,C,C,092C,206C,male,male,black,black,short,short,average,average
visual,5,/data/datasets/PRCC/prcc/rgb/train/092/C_cropped_rgb001.jpg,/data/datasets/PRCC/prcc/rgb/train/193/A_cropped_rgb028.jpg,0,51,0.8818265199661255,0.9999998807907104,,C,A,092C,193,male,male,black,black,short,short,average,average
semantic,1,/data/datasets/PRCC/prcc/rgb/train/092/C_cropped_rgb001.jpg,/data/datasets/PRCC/prcc/rgb/train/149/B_cropped_rgb583.jpg,0,24,0.888335108757019,0.9999998807907104,,C,B,092C,149,male,male,black,black,short,short,average,average
semantic,2,/data/datasets/PRCC/prcc/rgb/train/092/C_cropped_rgb001.jpg,/data/datasets/PRCC/prcc/rgb/train/110/A_cropped_rgb517.jpg,0,8,0.6436614394187927,0.9999998807907104,,C,A,092C,110,male,male,black,black,short,short,average,average
semantic,3,/data/datasets/PRCC/prcc/rgb/train/092/C_cropped_rgb001.jpg,/data/datasets/PRCC/prcc/rgb/train/185/A_cropped_rgb019.jpg,0,48,0.8048232793807983,0.9999998807907104,,C,A,092C,185,male,male,black,black,short,short,average,average
semantic,4,/data/datasets/PRCC/prcc/rgb/train/092/C_cropped_rgb001.jpg,/data/datasets/PRCC/prcc/rgb/train/300/C_cropped_rgb171.jpg,0,133,0.7127313613891602,0.9999998807907104,,C,C,092C,300C,male,male,black,black,short,short,average,average
semantic,5,/data/datasets/PRCC/prcc/rgb/train/092/C_cropped_rgb001.jpg,/data/datasets/PRCC/prcc/rgb/train/177/C_cropped_rgb475.jpg,0,42,0.7087751626968384,0.9999998807907104,,C,C,092C,177C,male,male,black,black,short,short,average,average
hybrid,1,/data/datasets/PRCC/prcc/rgb/train/092/C_cropped_rgb001.jpg,/data/datasets/PRCC/prcc/rgb/train/149/B_cropped_rgb583.jpg,0,24,0.888335108757019,0.9999998807907104,1,C,B,092C,149,male,male,black,black,short,short,average,average
hybrid,2,/data/datasets/PRCC/prcc/rgb/train/092/C_cropped_rgb001.jpg,/data/datasets/PRCC/prcc/rgb/train/110/A_cropped_rgb517.jpg,0,8,0.6436614394187927,0.9999998807907104,2,C,A,092C,110,male,male,black,black,short,short,average,average
hybrid,3,/data/datasets/PRCC/prcc/rgb/train/092/C_cropped_rgb001.jpg,/data/datasets/PRCC/prcc/rgb/train/193/A_cropped_rgb016.jpg,0,51,0.8855399489402771,0.9999998807907104,3,C,A,092C,193,male,male,black,black,short,short,average,average
hybrid,4,/data/datasets/PRCC/prcc/rgb/train/092/C_cropped_rgb001.jpg,/data/datasets/PRCC/prcc/rgb/train/185/A_cropped_rgb019.jpg,0,48,0.8048232793807983,0.9999998807907104,4,C,A,092C,185,male,male,black,black,short,short,average,average
hybrid,5,/data/datasets/PRCC/prcc/rgb/train/092/C_cropped_rgb001.jpg,/data/datasets/PRCC/prcc/rgb/train/193/A_cropped_rgb034.jpg,0,51,0.8854084014892578,0.9999998807907104,5,C,A,092C,193,male,male,black,black,short,short,average,average
visual,1,/data/datasets/PRCC/prcc/rgb/train/092/C_cropped_rgb007.jpg,/data/datasets/PRCC/prcc/rgb/train/193/A_cropped_rgb028.jpg,0,51,0.8980295658111572,0.9999998807907104,,C,A,092C,193,male,male,black,black,short,short,average,average
visual,2,/data/datasets/PRCC/prcc/rgb/train/092/C_cropped_rgb007.jpg,/data/datasets/PRCC/prcc/rgb/train/193/A_cropped_rgb034.jpg,0,51,0.8971353769302368,0.9999998807907104,,C,A,092C,193,male,male,black,black,short,short,average,average
visual,3,/data/datasets/PRCC/prcc/rgb/train/092/C_cropped_rgb007.jpg,/data/datasets/PRCC/prcc/rgb/train/193/A_cropped_rgb016.jpg,0,51,0.8950437903404236,0.9999998807907104,,C,A,092C,193,male,male,black,black,short,short,average,average
visual,4,/data/datasets/PRCC/prcc/rgb/train/092/C_cropped_rgb007.jpg,/data/datasets/PRCC/prcc/rgb/train/149/B_cropped_rgb583.jpg,0,24,0.8946142792701721,0.9999998807907104,,C,B,092C,149,male,male,black,black,short,short,average,average
visual,5,/data/datasets/PRCC/prcc/rgb/train/092/C_cropped_rgb007.jpg,/data/datasets/PRCC/prcc/rgb/train/193/A_cropped_rgb025.jpg,0,51,0.8905950784683228,0.9999998807907104,,C,A,092C,193,male,male,black,black,short,short,average,average
semantic,1,/data/datasets/PRCC/prcc/rgb/train/092/C_cropped_rgb007.jpg,/data/datasets/PRCC/prcc/rgb/train/149/B_cropped_rgb583.jpg,0,24,0.8946142792701721,0.9999998807907104,,C,B,092C,149,male,male,black,black,short,short,average,average
semantic,2,/data/datasets/PRCC/prcc/rgb/train/092/C_cropped_rgb007.jpg,/data/datasets/PRCC/prcc/rgb/train/110/A_cropped_rgb517.jpg,0,8,0.6739637851715088,0.9999998807907104,,C,A,092C,110,male,male,black,black,short,short,average,average
semantic,3,/data/datasets/PRCC/prcc/rgb/train/092/C_cropped_rgb007.jpg,/data/datasets/PRCC/prcc/rgb/train/185/A_cropped_rgb019.jpg,0,48,0.7822927236557007,0.9999998807907104,,C,A,092C,185,male,male,black,black,short,short,average,average
semantic,4,/data/datasets/PRCC/prcc/rgb/train/092/C_cropped_rgb007.jpg,/data/datasets/PRCC/prcc/rgb/train/300/C_cropped_rgb171.jpg,0,133,0.7364175319671631,0.9999998807907104,,C,C,092C,300C,male,male,black,black,short,short,average,average
semantic,5,/data/datasets/PRCC/prcc/rgb/train/092/C_cropped_rgb007.jpg,/data/datasets/PRCC/prcc/rgb/train/177/C_cropped_rgb475.jpg,0,42,0.7143219113349915,0.9999998807907104,,C,C,092C,177C,male,male,black,black,short,short,average,average
hybrid,1,/data/datasets/PRCC/prcc/rgb/train/092/C_cropped_rgb007.jpg,/data/datasets/PRCC/prcc/rgb/train/149/B_cropped_rgb583.jpg,0,24,0.8946142792701721,0.9999998807907104,1,C,B,092C,149,male,male,black,black,short,short,average,average
hybrid,2,/data/datasets/PRCC/prcc/rgb/train/092/C_cropped_rgb007.jpg,/data/datasets/PRCC/prcc/rgb/train/193/A_cropped_rgb028.jpg,0,51,0.8980295658111572,0.9999998807907104,2,C,A,092C,193,male,male,black,black,short,short,average,average
hybrid,3,/data/datasets/PRCC/prcc/rgb/train/092/C_cropped_rgb007.jpg,/data/datasets/PRCC/prcc/rgb/train/110/A_cropped_rgb517.jpg,0,8,0.6739637851715088,0.9999998807907104,3,C,A,092C,110,male,male,black,black,short,short,average,average
hybrid,4,/data/datasets/PRCC/prcc/rgb/train/092/C_cropped_rgb007.jpg,/data/datasets/PRCC/prcc/rgb/train/193/A_cropped_rgb034.jpg,0,51,0.8971353769302368,0.9999998807907104,4,C,A,092C,193,male,male,black,black,short,short,average,average
hybrid,5,/data/datasets/PRCC/prcc/rgb/train/092/C_cropped_rgb007.jpg,/data/datasets/PRCC/prcc/rgb/train/185/A_cropped_rgb019.jpg,0,48,0.7822927236557007,0.9999998807907104,5,C,A,092C,185,male,male,black,black,short,short,average,average
visual,1,/data/datasets/PRCC/prcc/rgb/train/092/C_cropped_rgb016.jpg,/data/datasets/PRCC/prcc/rgb/train/149/B_cropped_rgb583.jpg,0,24,0.8818483352661133,0.9999998807907104,,C,B,092C,149,male,male,black,black,short,short,average,average
visual,2,/data/datasets/PRCC/prcc/rgb/train/092/C_cropped_rgb016.jpg,/data/datasets/PRCC/prcc/rgb/train/206/C_cropped_rgb034.jpg,0,61,0.8775794506072998,0.9999998807907104,,C,C,092C,206C,male,male,black,black,short,short,average,average
visual,3,/data/datasets/PRCC/prcc/rgb/train/092/C_cropped_rgb016.jpg,/data/datasets/PRCC/prcc/rgb/train/206/C_cropped_rgb010.jpg,0,61,0.8770555257797241,0.9999998807907104,,C,C,092C,206C,male,male,black,black,short,short,average,average
visual,4,/data/datasets/PRCC/prcc/rgb/train/092/C_cropped_rgb016.jpg,/data/datasets/PRCC/prcc/rgb/train/206/C_cropped_rgb001.jpg,0,61,0.8758279085159302,0.9999998807907104,,C,C,092C,206C,male,male,black,black,short,short,average,average
visual,5,/data/datasets/PRCC/prcc/rgb/train/092/C_cropped_rgb016.jpg,/data/datasets/PRCC/prcc/rgb/train/149/C_cropped_rgb019.jpg,0,24,0.8750962615013123,0.9999998807907104,,C,C,092C,149C,male,male,black,black,short,short,average,average
semantic,1,/data/datasets/PRCC/prcc/rgb/train/092/C_cropped_rgb016.jpg,/data/datasets/PRCC/prcc/rgb/train/149/B_cropped_rgb583.jpg,0,24,0.8818483352661133,0.9999998807907104,,C,B,092C,149,male,male,black,black,short,short,average,average
semantic,2,/data/datasets/PRCC/prcc/rgb/train/092/C_cropped_rgb016.jpg,/data/datasets/PRCC/prcc/rgb/train/110/A_cropped_rgb517.jpg,0,8,0.646282434463501,0.9999998807907104,,C,A,092C,110,male,male,black,black,short,short,average,average
semantic,3,/data/datasets/PRCC/prcc/rgb/train/092/C_cropped_rgb016.jpg,/data/datasets/PRCC/prcc/rgb/train/185/A_cropped_rgb019.jpg,0,48,0.7691663503646851,0.9999998807907104,,C,A,092C,185,male,male,black,black,short,short,average,average
semantic,4,/data/datasets/PRCC/prcc/rgb/train/092/C_cropped_rgb016.jpg,/data/datasets/PRCC/prcc/rgb/train/300/C_cropped_rgb171.jpg,0,133,0.7323354482650757,0.9999998807907104,,C,C,092C,300C,male,male,black,black,short,short,average,average
semantic,5,/data/datasets/PRCC/prcc/rgb/train/092/C_cropped_rgb016.jpg,/data/datasets/PRCC/prcc/rgb/train/177/C_cropped_rgb475.jpg,0,42,0.6907293796539307,0.9999998807907104,,C,C,092C,177C,male,male,black,black,short,short,average,average
hybrid,1,/data/datasets/PRCC/prcc/rgb/train/092/C_cropped_rgb016.jpg,/data/datasets/PRCC/prcc/rgb/train/149/B_cropped_rgb583.jpg,0,24,0.8818483352661133,0.9999998807907104,1,C,B,092C,149,male,male,black,black,short,short,average,average
hybrid,2,/data/datasets/PRCC/prcc/rgb/train/092/C_cropped_rgb016.jpg,/data/datasets/PRCC/prcc/rgb/train/110/A_cropped_rgb517.jpg,0,8,0.646282434463501,0.9999998807907104,2,C,A,092C,110,male,male,black,black,short,short,average,average
hybrid,3,/data/datasets/PRCC/prcc/rgb/train/092/C_cropped_rgb016.jpg,/data/datasets/PRCC/prcc/rgb/train/206/C_cropped_rgb034.jpg,0,61,0.8775794506072998,0.9999998807907104,3,C,C,092C,206C,male,male,black,black,short,short,average,average
hybrid,4,/data/datasets/PRCC/prcc/rgb/train/092/C_cropped_rgb016.jpg,/data/datasets/PRCC/prcc/rgb/train/185/A_cropped_rgb019.jpg,0,48,0.7691663503646851,0.9999998807907104,4,C,A,092C,185,male,male,black,black,short,short,average,average
hybrid,5,/data/datasets/PRCC/prcc/rgb/train/092/C_cropped_rgb016.jpg,/data/datasets/PRCC/prcc/rgb/train/206/C_cropped_rgb010.jpg,0,61,0.8770555257797241,0.9999998807907104,5,C,C,092C,206C,male,male,black,black,short,short,average,average
visual,1,/data/datasets/PRCC/prcc/rgb/train/092/C_cropped_rgb019.jpg,/data/datasets/PRCC/prcc/rgb/train/113/A_cropped_rgb126.jpg,0,10,0.8774702548980713,0.9999998807907104,,C,A,092C,113,male,male,black,black,short,short,average,average
